aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
635881	African Development Bank (AFDB)		Northern Plains Irrigation Project	<br>	Objective and description: Help reduce income disparity within the farming community and increase the productivity of agricultural lands in the Northern Plains. The project will provide irrigation water for small planters’ farms and derock agricultural lands in the Northern Plains. Expected outcomes: Over 1,377 ha of small planters’ land will be irrigated through the construction of water conveyance systems and irrigation infrastructure. About 2,400 small sugar cane planters and their families—who exploit plots of less than 4.2 ha—will benefit from the project. Women will be empowered and their participation skills improved.	31120.07|31140.02 	681
2410518	African Development Bank (AFDB)		Sheraton Kampala Hotel		Renovate, refurbish, and upgrade facilities, services, and amenities at the recently privatized Sheraton Kampala Hotel. The project will be financed by ADB, Standard Chartered Bank of Uganda, and equity capital. The ADB loan, from the private sector window, represents 22.2 percent of the total cost of the project.	33210.02 	340
1964154	African Development Bank (AFDB)		Tea Rehabilitation Project II		The project aims at improving the quality of tea and thereby increasing the foreign exchange earning potential. Three new factories with an initial capacity of 3,000 tonnes of finished tea will be constructed and 22 existing factories will be rehabilitated. The ADB loan will finance 87.0 per cent of the foreign exchange cost.	32120.06|32120.02 	359
40499077	African Development Bank (AFDB)		Technical Assistance for the Oases Development Program in the South of the Kingdom of Morocco	<br>	"<span style=""font-weight: bold;"">Objective</span>: Build the capacities of oasis councils and local stakeholders so as to protect oasis resources<br>and improve the living conditions of the populations of oases in the South.<br><span style=""font-weight: bold;"">Expected Outcomes:</span> <br>(i) Preparation of 4 Council Development Plans (PDC);<br>(ii) implementation of a capacity-building program for local stakeholders; <br>(iii) implementation of a micro-enterprise promotion plan;<br>(iv) preparation of a rational oasis resources management program; <br>(v) establishment of a results-based monitoring-evaluation system; and <br>(vi) preparation of an investment program for oases in the South.<br>"	15110.05|32130.01|31105.01|14010.03|41010.03|24030.02|16050.01|41010.02 	810
2411217	African Development Bank (AFDB)		Integrated Agricultural Development		Objective: Promote sustainable agricultural development by strengthening rural infrastructure, developing  participatory agriculture, and strengthening the capacity of administrative services and of beneficiary  organizations. The project involves building access roads, laying down water supply networks, creating  irrigated perimeters, constructing soil and water preservation works and forestry works.  Expected outcomes: Increased production of market garden produce, fruits, meat and milk and  strengthened management of natural resources.  Cofinanciers: Government (UA 6.35 million); Beneficiaries (UA 6.06 million); Micro Credit Associations  (UA 0.16 million).	14020.01|31120.04|43040.05|14015.01|31205.01|31120.06|31140.02|31140.01|31130.02 	706
40831883	African Development Bank (AFDB)		Equity Investment in Helios Investors II Fund	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To increase investments to selected companies in Africa and build regional champions from platform transactions. <br><span style=""font-weight: bold;"">Expected Outcomes: </span><br>By 2019: (i) companies have increased access to capital; increased turnover, and profits: equity mobilized from other sources reaches US$ 250.0 million; (ii) portfolio companies become fully fledged regional companies (i.e. having more than two countries of operation); (iii) households and companies have increased access to power and telecoms; and (iv) government revenues from portfolio companies reach US$ 294.0 million.<br>"	22020.01|24030.01|23020.01 	721
635786	African Development Bank (AFDB)		Petroleum Sector Programme		The aim of the programme is to help Zaire, in connection with its adjustment efforts, to undertake the reforms needed to put the finances of the oil sector on a sound footing, to ensure a steady supply of petroleum products in the country, and to improve the distribution facilities necessary for attaining these objectives. The programme comprises the following two components: a revolving fund facility; the financing of distribution facilities (lorries and tank wagons, tank barges and push boats, and storage tanks and associated equipment). Of the ADB loan of UA 80.00 million, UA 70.00 million will finance petroleum product imports under the revolving fund component and UA 10.00 million will finance the upgrading and purchase of distribution facilities.	32220.03|32210.01 	791
2411901	African Development Bank (AFDB)		Niger: Telecommunications Network		A loan of $1.0 million to finance the foreign exchange cost of the extension of telecommunications services in Niger. The project consists of the purchase and installation of telecommunications equipment for trunk connections, transmission lines and switchgear. It would result in the expansion of telephone services from 2,050 to 3,000 subscribers. 	22020.02 	386
635657	African Development Bank (AFDB)		Bossongo Oil Palm-Phase II		The project is intended to meet domestic palm oil demand through the cultivation of 1500 hectares of palm plantations to supplement the 1000 hectares already existing and through the construction of an oil mill with an annual full-scale capacity output of 7805 tons of palm oil.  The mill will further produce 1545 tons of palm kernal a year for export. The project involves, among other things, the clearing of 1450 hectares of dense forest, the planting and tending of palm trees, and logistic services for the project management and for the training of national professional staff. The project was co-financed with the ADF and CCCE (UA 5.86 milion). The ADB loan will be used in conjunction with that of the ADF to finance 13.0 per cent of the foreign exchange costs and 36.0 per cent of the local costs.	32120.06|31120.07 	836
1964442	African Development Bank (AFDB)		N'Dende Rice Development		The project involves the establishment of a rice plantation (including a 5 ha experimental station) and a rice mill. The plantation will be divided into 0.3 ha plots for double cropping and highly mechanical flood irrigation farming.  When completed, the project is expected to meet a sizable portion of the domestic demand and hence reduce rice importation.	32120.03|32120.06|31120.06|31140.02 	385
40831854	African Development Bank (AFDB)		Line of Credit to the Industrial Development Corporation of South Africa (IDC)	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To improve IDC’s macroeconomic fundamentals and thereby increasing the availability of private finance for sustainable, productive projects. <br><span style=""font-weight: bold;"">Expected Outcomes: </span><br>By 2020: (i) US$ 140 million of incremental exports are generated by subprojects per year; (ii) US$ 75 million of additional revenues (taxes etc.) are generated by subprojects per year; and (iii) 6,920 new full-time jobs are created by subprojects.<br>"	32191.03 	608
2390375	African Development Bank (AFDB)		Kananga Water II Project		The proposed project is intended to provide at least 60 per cent of the population of Kananga with potable water through a renovated and extended distribution network and an increased number of individual connections and street-fountains. With the implementation of this project, 25 per cent of the total population instead of the present 5 per cent will have their own individual connections	14020.04 	419
1963860	African Development Bank (AFDB)		Ranch Rehabilitation Project		The project constitutes the first phase of a major beef production programme the country is currently undertaking as part of an overall economic rehabilitation exercise. It is intended to help increase beef production by assisting in the rehabilitation of 80 privately owned ranches more or less destroyed by the war, reestablish a source of breeding cattle for other ranchers, especially the small ones who had hitherto relied on commercial ranchers as a source of breeding stock. The loan will also be used to procure vehicles, agricultural equipment and machinery as well as other inputs such as drugs and veterinary products.	31120.08|31150.01|31191.05|31150.04 	660
1964450	African Development Bank (AFDB)		Congo Railway (Supplementary)		This loan supplements two previous loans from World Bank (UA 5.0 million in 1976 and UA 5.0 million in 1978).  The present loan was necessitated by the increase in the prices of various components due to general world inflationary pressures and the difficulties in tunneling which delayed the work and required additional studies of the geological formation.  Other supplementary financing will be provided by FAC, CCCE, EDF, CIDA, IBRD, Saudi Fund, Kuwait Fund, Iraq Fund, Qatar Fund and OPEC.	21030.01 	526
635642	African Development Bank (AFDB)		Cashew Rehabilitation Project		The objective of the project is to increase the production of raw cashew nuts, mangoes and other food crops in order to improve the standard of living of the people and the foreign exchange earning capacity of the country. The project also aims at establishing a basis for the revival of the cashew sub-sector which has been declining for the past ten years. The project would, over a period of seven years, establish 6,500 ha of cashew on state and private farms as well as on communal villages; 250 ha of mangoes would also be grown on a state farm. Furthermore, three existing cashew nut processing factories with a combined capacity of 45,000 tons of raw nuts per annum, would be rehabilitated. The main components of the project are crop development, institution building, machinery, equipment, vehicles, project management and technical assistance. Co-financing was provided by the ADF and the ADB loan will be used to finance 66.8 per cent of the foreign exchange cost of the project.	31120.07|31150.04|31110.03|32120.06|31120.06 	1023
635689	African Development Bank (AFDB)		Oil Seeds Development Project		The project aims at increasing sunflower and soybean production; at improving the incomes of small farmers; and at increasing the productivity of small farmers through the supply of oxen and oxen-drawn farm implements. When fully developed, the project would assist 39,640 sunflower growers on 70,150 ha and 18,765 soybean growers on 24,970 ha with various farm inputs; expected annual output would be 71,978 tons of sunflower and 25,856 tons of soybeans. The main components of the project are crop development, processing, institution building, project management unit and technical assistance. Co-financing was provided by the ADF and the ADB loan wilt be used to finance 39.9 percent of the foreign exchange cost of the project.	31150.01|31120.06|31150.04 	764
12	African Development Bank (AFDB)		The Rose Belle Sugar Complex Rehabilitation	<br>	The project involves rehabilitating the means of production of the Rose-Belle sugar complex and diversifying the complex's production to extend it to other sectors--including floriculture--so as to broaden the range of the country's exports and increase its foreign exchange earnings. To this end, the project plans, inter alia, to: improve cropping methods on a 2,225 ha sugar cane plantation, construct buildings and bridges, maintain roads, and provide office materials and vehicles as administrative support. Implementation of the project should ensure an improvement in the productivity and production capacity of the sugar complex, which is around 32,775 tonnes of sugar per year for a crushing capacity of 110 tonnes of cane per hour. The ADB loan will be used to finance the totality of the foreign exchange cost and 32.7 per cent of the local cost of the project.	31120.07|32120.06|31110.01 	922
2410938	African Development Bank (AFDB)		Drinking Water Supply and Sanitation Project		Improve the supply of drinking water and wastewater disposal thereby helping to improve sanitation and hygiene in the country. The ADB loan represents 74.8 percent of the total project cost.	14020.01|14020.03 	237
2411899	African Development Bank (AFDB)		Mali: National Development Bank		A loan to the National Development Bank of Mali of an amount not exceeding $540,000 to enable the Bank to take a 48 per cent share in the equity capital of the lndustrie Textile du Mali (ITEMA). The company was set up in February 1970 to manufacture printed cotton fabrics from locally grown cotton. 	32120.06|32120.08 	334
92261352	African Development Bank (AFDB)		Hargeisa - Berbera - Somalia	<br>	The Bank decided to join UNDP and the Government of the Republic of Somalia to finance detailed engineering studies for the Hergeisa - Berbera Road.<div><br></div><div>Northern Somalia is a very big livestock exporting area. At present there are no good roads. This hinders development of that area. The road will therefore stimulate development of agriculture, facilitate better transportation of livestock and promote general economic activities, by providing a link between the new port at Berbera and its hinterland.</div>	43082.01|21020.02 	561
40831827	African Development Bank (AFDB)		HIPC – Completion Point under Enhanced Framework	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To reduce Liberia’s external debt burden and improve its external debt indicators to sustainable levels in order to encourage the use of savings made under debt relief to be targeted at poverty reduction. <br><span style=""font-weight: bold;"">Expected Outcomes: </span><br>(i) The NPV of debt to exports ratio to fall from 286.7 percent at end-June 2010 to an average of 23.7 percent over a five-year period until end-June 2015, then rise slightly to 25.4 percent through to end-June 2020, mainly due to new borrowings; (ii) the NPV of debt to GDP ratio to decline from 175.2 percent at end-June 2010 to an average of about 13.7 percent over a five-year period through to end-June 2015, followed by slight increase to 14.2 percent until 2020; and (iii) the NPV of debt to revenue ratio would decline from 596.2 percent at end-June 2010 to an average of 48.6 percent over the following five years.<br>"	60030.01|60010.02 	1019
40499391	African Development Bank (AFDB)		Reform and Governance Support Program (PARG)	<br>	"<span style=""font-weight: bold;"">Objective:</span> To improve public finance management, modernize the public procurement system, strengthen the business climate, and reduce the adverse impact of the food crisis.<br><span style=""font-weight: bold;"">Expected Outcomes:</span> (i) Improved programming and budget allocation: revenue increases from 17.2 percent of GDP in 2008 to 17.8 percent in 2010 and primary expenditure drops from 17.2 percent of GDP in 2008 to 16.7 percent in 2010; <br>(ii) improved transparency in public resources management:<br>from 2010, the Government will publish the budget execution report on its website; <br>(iii) improved efficiency and transparency of the public procurement system: regulatory framework of public contracts harmonized with those of WAEMU in June 2010; <br>(iv) improved competitiveness of businesses: number of procedures reduced from 13 in 2008 to 7 in 2010 and processing time for establishing business reduced from 53 days in 2008 to 30 in 2010; and <br>(v) improved access to agricultural inputs and food production in the local market.<br>"	51010.05|31150.01|15120.02|24010.02|15140.04|25010.05|31120.06|25010.01|24010.03 	1151
2411214	African Development Bank (AFDB)		Emergency Assistance to Support Government Initiatives on Preparedness to Combat Avian Influenza in 2006		Assistance to strengthen Sudan’s capacity to combat avian influenza. The assistance aims to strengthen  national capacity to maintain functional laboratories and to prepare long-term plans and programs to contain  and control any outbreak of the pandemic. The 2 main components are human and animal health.	12250.02 	415
40830420	African Development Bank (AFDB)		Economic Diversification Study	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To identify the potential for and constraints to, the broadening of the Swaziland economic base and increasing competitiveness in traditional and emerging exports to both traditional and new markets. <br><span style=""font-weight: bold;"">Expected Outputs: </span><br>(i) Inception report defining the approach and methodology of addressing the tasks submitted; (ii) monthly reports to the Principal Secretary and the AfDB undertaken; (iii) draft reports for discussion with stakeholders/clients at the designated consultation workshops undertaken; and (iv) final report articulating the sectors and commodities/goods where the country has comparative advantages regionally and globally undertaken.<br>"	53050.01|15110.02 	798
635601	African Development Bank (AFDB)		Line of Credit to Four Banks (BMCE, BCM, BCP, CIH)		The line of credit is opened in favour of four banks to finance the creation, extension and modernization of viable small and medium-scale enterprises in the industry and tourism sectors. These banks are the Banque Marocaine du Commerce Exterieur (BMCE) (UA 25 million), the Banque Commerciale du Maroc (BCM) (UA 25 million), the Banque Centrale Populaire (BCP) (UA 10 million) and the Credit lmmobilier et Hotelier (CIH) (UA 30 million). The line of credit is intended to assist the reform of the Moroccan financial system supported by international donors including the ADB.	32130.01|33210.01 	629
2410508	African Development Bank (AFDB)		LOC to CAL Merchant Bank Accra		Provide financial resources for on lending to corporate clients and a technical assistance support to CAL. The LOC will be used to provide medium-term project finance and to finance capital equipment necessary for increasing production capacities. The technical assistance component will reinforce capacity building in the areas of risk management and upgrading computer skills.	24030.02|24030.03|22040.04 	411
2	African Development Bank (AFDB)		Rumonge Oil Palm Project, Phase II		The aim of the project is to meet the country's lipid food requirements through the production of 7,990 MT of vegetable oil a year. This will be done by building a plant with a capacity of 6 MT of fresh-fruit bunches per hour, extensible to 12 MT/hr, to process the produce of the 5,020 ha of palm plantation established during the first phase of the project. The plant will help avoid the substantial production losses occasioned by the crude artisanal processing methods previously employed. Another aim of the project is to help raise farmer's incomes by rehabilitating the oil outgrowers, whose yield capacity is very low. Some 3,000 ha will be rehabilitated. Lastly, the fats subsector study, included in the project, will enable the country's lipid requirements to be addressed more effectively. The project is co-financed with the ADF. The ADB loan will be used to finance 36.5 per cent of the foreign exchange cost of the project.	31120.06|32120.06|31120.07 	975
1965321	African Development Bank (AFDB)		Harare Water Supply		The project aims at increasing the existing water supply capacity of Harare City to meet the rising demand for water. The project involves supply and installation of water purification and pumping equipment, civil works and engineering services. Cofinancing  was provided by EIB (UA 9.53 million) and the ADB loan will be used to finance 80.0 per cent of the foreign exchange cost.	14020.04 	403
1964536	African Development Bank (AFDB)		Seed Production Project		The project, which will be implemented over four years, aims at improving facilities in the seed sub-sector; it covers about 7,140 hectares over which construction of buildings, offices, stores, workshops, and provision of water supply will be undertaken. To achieve the project objectives, vehicles, farm machinery and implements, seed processors, workshop and laboratory equipment, fertilizers, agricultural chemicals, spares and fuel will be provided. A technical assistance and training component involving the provision of experts and consultants is also part of the project. The project was co-financed with the ADF and the ADB loan will finance 47.0 per cent of the foreign exchange cost and 33.0 per cent of the total local cost.	31120.05|31150.04|31150.02|14020.01|31150.03 	763
2410541	African Development Bank (AFDB)		Regie Abidjan-Niger (RAN)		The Regie de Chemin de Fer Abidjan-Niger is in the process of implementing an investment programme covering the period between 1975 and 1980 and which aims at providing adequate services for the increasing passenger traffic demand as well as for the increased volume of trade between Ivory Coast and Upper Volta. The Bank granted a loan of U.A. 5 million to the RAN to cover about 57 per cent of the total foreign exchange requirements. This loan, which is repayable in 15 years after a grace period of 2 years, is the second to the RAN following one of U.A. 3 million in 1972.	21020.03 	605
3292888	African Development Bank (AFDB)		Access Bank Nigeria (ABN)– Equity Investment	<br>	"<b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Objective: </font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">To strengthen the local financial market and provide an alternative instrument to facilitate access to credit to low-income individuals and micro enterprises, which are traditionally poorly served. This will spur economic development and poverty reduction.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">  </font></font></b><p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2"">Expected Outcomes: </font></font></b></p>  <p align=""left""><b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font></b><font face=""FrutigerLTStd-BoldCn"" size=""2""><font face=""FrutigerLTStd-BoldCn"" size=""2""></font></font><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(i) Poverty reduction – 30 percent of ABN clients above poverty threshold by 2015; </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(ii) 30,000 jobs created by 2015, (60 percent for women); </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iii) 47,000 active clients and 55,000 depositors by 2013, of which 50 percent are women; and </font></font></p>  <p align=""left""><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2"">(iv) 550 staff trained and MIS operational.</font></font></p><font face=""FrutigerLTStd-LightCn"" size=""2""><font face=""FrutigerLTStd-LightCn"" size=""2""></font></font><br>"	42010.06|24040.02|24081.01|24010.04 	2330
1964676	African Development Bank (AFDB)		Line of Credit to the IDB		This is the second line of credit to the Industrial Development Bank of Kenya (IDB).  It will be used to finance the direct and indirect foreign exchange costs of IDB sub-projects.	32191.03|32120.01 	208
2410443	African Development Bank (AFDB)		Telecommunications Rehabilitation		The objective of the project is to improve telecommunications services through rehabilitation and expansion of the existing network. The major components of the project comprise provision and installation of local exchanges; expansion of cable distribution network; and improvement in grade of service of crossbar exchanges. The ADB loan will be used to finance the entire foreign exchange cost of the project.	22020.01 	446
1965324	African Development Bank (AFDB)		Industrial Sector Adjustment Programme		The loan is aimed at supporting the government in the implementation of measures set out in the industrial adjustment programme within the framework of the economic restructuring exercise. The exercise is centred on reforms intended to limit domestic demand, encourage the growth of exports other than hydrocarbons, and improve allocation and utilization of economic resources. The programme involves the review of the investment code, rationalization of policies on the coverage of exchange crisis on external borrowings, and reorganization of institutions concerned with the industrial and commercial sectors.  The ADB loan will be used to provide Tunisia with foreign exchange to enable it finance the importation of goods required for the implementation of the adjustment programme.	32110.02 	827
2323017	African Development Bank (AFDB)		Mafutseni-Mliba Road		The aim of the project is to construct a bitumen standard road from Mafutseni to Mliba and to provide technical assistance to the Roads Branch.The road will form part of an important link between the northeastern and central regions, passing through relatively densely populated areas where cattle ranching, rice, and cotton growing, and mixed farming are dominant agricultural activities.The project was cofinanced by the ADF and the ADB loan will be used to finance the entire foreign exchange cost of construction works and supervision.	21020.02|21020.03 	562
2390324	African Development Bank (AFDB)		Education Project		The objective of the project is to contribute to the national educational goal which seeks to adapt the qualifications, experience and capabilities of middle-level technicians to the country's agricultural needs thereby improving the productivity of peasant farmers. The project involves the establishment of an Agricultural Technical School at Ewo, two Agricultural Vocational Training Centres at Ngoyo and Kimongo and the project implementation unit. The major components of the Agricultural Technical School comprise engineering design, construction, furniture, equipment and supplies, and technical assistance. For the two Agricultural Vocational Training Centres the project entails socio-economic survey, curriculum planning, engineering design and preparation of the tender documents. The ADB loan will be used to finance the entire foreign exchange cost of the project.	13010.06|31181.01|11320.05|11110.06|11182.01|11320.03|11330.02 	897
2410602	African Development Bank (AFDB)		HIPC Debt Relief		Help to reduce Ethiopia's external debt to sustainable levels and encourage utilization of the savings made under debt alleviation for poverty reduction activities.	60030.01|51010.03 	183
40830489	African Development Bank (AFDB)		Study to Diagnoze & Design a Program to Strengthen and Repair the Productive Structure of 7 Ports	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To determine optimal options for strengthening the protective structures of 7 ports (Nador, Safi, Al Hoceima, Tangiers, Casablanca, Mohammedia, and Agadir) and to design bidding documents for the necessary repair and strengthening works to be undertaken. <br><span style=""font-weight: bold;"">Expected Output: </span><br>Final design and bidding documents for the 7 ports available in December 2010 for programming of ADB’s 2010-2011 loan.<br>"	21040.02 	609
40831893	African Development Bank (AFDB)		Equity Investment in the New Africa Mining Fund (NAMF) II	<br>	"<span style=""font-weight: bold;"">Objective: </span><br>To provide funding for exploration and pre-development activities by junior and intermediate companies. <br><span style=""font-weight: bold;"">Expected Outcomes: </span><br>(i) US$ 1,200 million for local companies during construction (NPV); (ii) 330 jobs created during exploration, 20,400 jobs during construction, and 11,700 jobs during production; share of female employees: 15 percent; and (iii) US$ 900 million per year for governments (NPV) from royalties, taxes, and carried interest.<br>"	32220.01|15120.03 	619
40527338	African Development Bank (AFDB)		Humanitarian Emergency Assistance to Support Efforts to Control and Avert Cholera Outbreaks	<br>	"<span style=""font-weight: bold;"">Objective</span>: To contribute to efforts to contain the prevailing cholera outbreak.<br><span style=""font-weight: bold;"">Expected Outcomes</span>: <br>(i) procurement and distribution of emergency response equipment and supplies and <br>(ii) training of staff and volunteers in infection control.<br>"	72020.01|72010.01 	439
635888	African Development Bank (AFDB)		Telecommunications Project		The project aims at extending telecommunications service to semi-rural areas; at expanding the services in small urban centres; at reducing the telephone services national list of waiters which currently stands at 26,000; and at strengthening the maintenance capability of the Ethiopian Telecommunications Authority. At the completion of the project it is expected that services will be available to an additional 80 scattered small centres and 34 semi-urban centres; there will also be cables to connect 33,000 subscribers in auto exchange and 3,600 subscribers in manual exchange areas. The project involves the procurement and installation of radio carrier systems, subscriber plant, material for overhead routes, tools, instruments and motor vehicles. The ADB loan will be used to finance the entire foreign exchange cost of the project.	22020.02|22020.01 	870
2411291	African Development Bank (AFDB)		Plaines Wilhems Sewerage Project		Objective: Render environmentally appropriate collection, treatment, and disposal of sewage and sludge  from the Plaines Wilhems District, thereby increasing environmental protection.  Expected Outcomes: Reduced health risk, enhanced economic growth, and contribution to attainment  of MDGs on child mortality, maternal health and environmental sustainability. Reduced pollution of coastal  and waterborne diseases. Increased household connectivity to sewerage network.	14050.02|14050.01 	504
2411264	African Development Bank (AFDB)		NEDBANK Group		Objective: Provide resources for financing affordable housing and other forms of infrastructure in favor of low-income households and previously disadvantaged people within the framework of Black Economic Empowerment policy. Expected Outcomes: Increased volume of financial resources available for financing affordable houses. Enhanced diversification of NEDBANK’s capital base and funding sources and improvement in the maturity profile of NEDBANK’s funding profile.	16030.02|16010.05|16030.03 	487
2390402	African Development Bank (AFDB)		HIPCs Debt Relief		Help reduce Tanzania's external debt to sustainable levels and encourage the use of debt relief savings for poverty reduction.	60030.01 	146
2410632	African Development Bank (AFDB)		Water Sector Adjustment Program		(i)Ensure a better mobilization and allocation of resources in the water sector. (ii)Improve access to drinking water services in the rural areas, and enhance sanitation and purification services nationwide. The program will be implemented over a period of 2 years and will be financed by ADB and the European Community (98.60)	14010.02 	361
635863	African Development Bank (AFDB)		Chemin de Fer Congo-Ocean (CFCO)		"A loan of U.A. 2.3 million was granted to the ""Agence Trans-congolaise des Communications"" (ATC). The loan will cover the foreign exchange requirements of the CFCO's 1971-1975 investment plan which includes extension of the train crossing loops at 19 stations and the provision of improved signaling equipment at 8 stations. The total investment cost will be about U.A. 3.56 million of which the U.A. 1.26 million local cost component will be financed by ATC. The ""Agence Transcongolaise des Communications"", and its subsidiary CFCO, run a rail and water transport system that is vital to the Congolese economy and is also used by neighbouring countries. The system serves a large region that is experiencing a steady and substantial increase in production for export of timber, minerals and crops."	21030.02 	839
2390357	African Development Bank (AFDB)		Line of Credit to the United Bank for Africa PLC		Provide financial resources to finance the establishment, expansion, modernization and diversification of private sector productive facilities in various segments of the Nigerian economy. The line of credit will be available for draw-down over a period of eighteen months.	24030.03|25010.08 	323
635889	African Development Bank (AFDB)		Line of Credit to Zenith Bank Plc*		Objective and description: Help Zenith Bank develop financial intermediation capacity; and promote private sector and SME development. Expected outcomes: The LOC to Zenith Bank will allow it to provide loans to investment projects in support of expansion of enterprises and rehabilitation of projects with strong foreign currency income streams. It will specifically provide long-term credit to 8-12 projects, ensure training of Zenith staff, and allow the creation and retention of 1,500-2,000 jobs by 2010. The project is expected to bring about generation/savings of foreign exchange estimated at US$100 million. Co-financiers: None	24081.01|25010.08|24030.03|24030.02 	672
1964428	African Development Bank (AFDB)		Line of Credit to the Suez Canal Bank (SCB)		Provide funds to the Suez Canal Bank for on-lending to clients and to companies rated (A+) and (A) who operate in the following sectors : processing,industry, tourism, petrochemistry and energy, services, pharmaceuticals,food industry and the social sector, generating a flow of export revenues.	23005.01|32120.06|16010.01|32205.01|32120.13|32105.01|33210.01 	341
635624	African Development Bank (AFDB)		Education III		The aim of the project is to improve the quality of basic education in Seychelles. The levels of education concerned by the project are: primary and pre-school education, secondary education and special education. For each of these levels, the project involves extension, construction, transformation and equipping.  A total of  fifteen establishments will be assisted under the project. The project also provides for strengthening of the central Curriculum Division of the Ministry of Education. The ADB loan will finance the entire foreign exchange cost of the project.	11220.05|11110.06|11110.04|11320.05|11240.02|11220.03|11320.03 	587
2410734	African Development Bank (AFDB)		Cotton Oil and Cotton Cake Factory Project (Fludor Benin SA)		The project seeks to respond to a local supply gap in the market for vegetable oils. It involves the establishment and operation of a factory for the production of cottonseed oil and cotton cakes. The factory will have an annual production capacity of 12,000 tons of refined cotton oil and 30,000 tons of cotton cake. The investment will ensure increased foreign exchange earnings and job creation for the country. The chosen production technology guarantees an environmentally friendly refining process. The application of mixed air flocculation and active sedimentation techniques will ensure that the resultant water conforms to international environmental regulations and are useful for industrial purposes. Treated water from the plants will serve to irrigate a plantation of 15 hectares. The loan was approved by the Board on 8 December 1997 and it represents 16.7 per cent of the total cost. The project will be co-financed by ECOBANK (6.1 per cent), Bank of Africa (4.6 per cent), Financial Bank (4.6 per cent), Continental Bank (4.6 per cent), and BOAD (16.7 per cent). The project will be implemented over a period of 18 months.	32120.06 	1201
1963753	African Development Bank (AFDB)		Gambia Emergency Power		This project is part of a major emergency power programme to meet the pressing power requirement in the capital city of Banjul and its suburbs.  The first phase of this programme was financed with ADB assistance.  The present project involves the construction of a power generating station at Kotu including a 3,000 kw diesel generator, the provision of bulk oil storage tanks, engine room, crane and ancillary equipment, and the training of local staff and the rehabilitation of existing power generating machines at Half-Die Power Station.	23055.02|23020.02|23081.01 	566
2410571	African Development Bank (AFDB)		Gbarnga-Ganta Road project		The project consists of the construction to two-lane bitumen standard of approximately 40 miles of road between Gbarnga and Ganta, as well as consultants' services for its supervision. The project will be an Important addition to the paved trunk highway from Monrovia and will serve to raise the efficiency of the transport system between Monrovia, the capital and major sea port and northern and eastern inlands of Liberia.	21020.02 	453
635745	African Development Bank (AFDB)		Line of Credit to Zimbabwe Development Bank		The purpose of the line of credit is to provide the Zimbabwe Development Bank with resources to finance the foreign exchange components of the costs of a number of new small and medium-scale industries; and the rehabilitation, modernization and expansion costs of a number of existing industrial enterprises. A portion of the line of credit will also be used, where needed, to finance the technical assistance required by the new projects and those for rehabilitation. The ADB line of credit is supplemented by an ADF/TAF grant, which will enable the Government of Zimbabwe to finance, in pan, its participation in the Enterprise Promotion Account which provides assistance to emerging business persons in the preparation of projects intended to benefit from the proceeds of the ADB line of credit.	32191.03|32130.01|32120.02 	844
