aiddata_id	donor	sector	title	short_description	long_description	aiddata_activity_code	codeRule_characterLength
97020992	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through John Snow International]	13040.04|13040.05 	160
17648440	Norway	I.2.a. Health, General	PEACE CORPS PERSONELL EXCHANGE	PEACE CORPS PERSONNEL EXCHANGE		15150.01 	63
27543562	Austria	I.2.b. Basic Health	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
23091751	Japan	I.3. Population Pol./Progr. & Reproductive Health		TC AGGREGATED ACTIVITIES		99810.01 	27
96916622	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Cooper	12220.05|12240.02|12240.03|13020.03|12250.06|12220.04|14005.01 	553
97674134	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through Management Sciences for Health]	12250.03 	331
50050157	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
22891710	United States	I.3. Population Pol./Progr. & Reproductive Health	HUMANITARIAN	HUMANITARIAN	GEORGIA, BUREAU FOR EUROPE AND EURASIA, MAL	72010.01 	70
21259910	Belgium	I.2.b. Basic Health	COMMUNES NEERLANDOPHONES	COMMUNES NEERLANDOPHONES		99810.01 	51
17013065	Austria	I.2.a. Health, General	GEOGRAPHICAL/SECTORAL ALLOCATION OF NGO CO-FINANCING FRAMEWORK AGREEMENT	GEOGRAPHICAL/SECTORAL ALLOCATION OF NGO CO-FINANCING FRAMEWORK AGREEMENT		92010.01 	147
97673932	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through Johns Hopkins University]	12250.03 	325
18002887	Ireland	I.2.b. Basic Health	NGO LOCAL FUNDING	NGO LOCAL FUNDING		92030.01 	37
96856155	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through National Finance Center, U.S. Department of Agriculture]	13040.05|13040.01|13040.04 	192
23062032	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
19228474	Germany	I.2.b. Basic Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
96942538	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through TOO KAZKORMEBEL]	13040.05|13040.04 	152
24009186	Germany	I.2.b. Basic Health	DEVELOPMENT WORKER	DEVELOPMENT EXPERT		99810.01 	39
96288947	Japan	I.2.b. Basic Health	TC AGGREGATED ACTIVITIES	TC AGGREGATED ACTIVITIES		99810.01 	51
97567319	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
96919325	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through PROSALUD]	13040.05|13040.04 	145
97661030	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
18502697	United States	I.2.b. Basic Health	CREATE CONDITIONS FOR STABILITY	CREATE CONDITIONS FOR STABILITY	CREATE CONDITIONS FOR STABILITY	99810.01 	96
96853248	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through IAP Worldwide Services, Inc.]	13030.02|13020.05|13020.04|13020.06 	438
19217054	Germany	I.2.b. Basic Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
23057260	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES		99810.01 	27
26749852	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	PROJECT SUPPORT	PROJECT SUPPORT		51010.05 	33
28332861	Norway	I.2.b. Basic Health	Fredskorpset personnel exchange	FREDSKORPSET PERSONNEL EXCHANGE	Feasibility study on establishing exchange of personnel for Fredskorpset exchange programme. The results of the feasibility study will constitute parts of the basis for assessing an application for a collaboration agreement.	74010.09|72010.01 	289
18488555	United States	I.2.b. Basic Health	INCR'D USE OF KEY CHILD HEALTH AND NUTRITION INTERVENTIONS	INCREASED USE OF KEY CHILD HEALTH AND NUTRITION INTERVENTIONS	INCR'D USE OF KEY CHILD HEALTH AND NUTRITION INTERVENTIONS	72020.01 	180
23073830	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
97664151	United States	I.3. Population Pol./Progr. & Reproductive Health	Program Design and Learning	PROGRAM DESIGN AND LEARNING	Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an in	15150.03|43082.01|91010.01 	557
19262830	Germany	I.2.b. Basic Health	GOVERNMENT CONTRIBUTIONS VIA NGO	GOVERNMENT CONTRIBUTIONS VIA NGO		92005.01|15105.01 	67
96848061	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Government of Bangladesh]	13020.05|13020.04|13020.03|13030.02 	434
96875333	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.05|13040.04 	153
31054940	Austria	I.2.a. Health, General	Small-scale commitments aggregated by sector and recipient country	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT COUNTRY	Semiaggregierte Daten je Empf&auml;ngerland und DAC5-Sektor f&uuml;r Kleincommitments	99810.01 	220
21641349	Germany	I.3. Population Pol./Progr. & Reproductive Health	FEDERAL STATES CONTRIBUTIONS	FEDERAL STATES CONTRIBUTIONS		99810.01 	59
96909969	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Eastern Virginia Medical School]	13020.05|13030.02|13020.01|13030.03 	441
96812522	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through U.S. Direct Hire]	13040.05|13040.04 	231
96995385	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through John Snow International]	12250.03 	324
37410980	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
97586763	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health - Service Delivery	FAMILY PLANNING AND REPRODUCTIVE HEALTH - SERVICE DELIVERY	Family Planning and Reproductive Health - Expand sustainable provision of family planning services in clinical and non-clinical programs including those in the public, private, NGO, and PVO sectors, and at the community level; activities that help improve the quality of the services and care provided, including pre- and in-service training of providers and application of evidence-based service-delivery norms and standards; and availability of a wide range of contraceptive options (temporary, fer	13020.01|13030.02|13030.01 	619
97019125	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Minist	12250.01|12220.05|14005.01|12240.02|12250.06|13020.03 	553
50005054	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96907574	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Personal Service Contractors - USAID]	13040.05|13040.04 	251
96859799	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Johns Hopkins University]	13020.01|13020.05|13030.03|13030.02 	434
26764152	United Nations Children s Fund (UNICEF)	I.2.b. Basic Health	PROJECT SUPPORT	PROJECT SUPPORT		51010.05 	33
96833851	United States	I.3. Population Pol./Progr. & Reproductive Health	Program Design and Learning	PROGRAM DESIGN AND LEARNING	Develop and conduct needs assessments, baseline studies, targeted evaluations, special studies or other information-gathering efforts specifically for the design, monitoring and evaluation of USG-funded programs. This sub-element may also include developing and disseminating best practices and lessons learned, testing demonstration and/or pilot models, or the preparation of strategic plans and other short-term programming tasks. Note: All such activities that are carried out by partners as an in	91010.01|15150.03|43082.01 	557
97028395	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Partnership for Supply Chain Management]	13040.05|13040.04 	254
37537329	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
97822530	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
96942504	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Write Solutions]	13040.05|13040.04 	152
21524765	Germany	I.2.a. Health, General	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
96900614	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Bottini, Colette]	16010.10|13040.05|13040.04 	231
96812042	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through MENTOR INTIATIVE, THE]	12250.03|12182.01|12220.04 	322
96836860	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
16911812	Joint United Nations Programme on HIV/AIDS (UNAIDS)	I.3. Population Pol./Progr. & Reproductive Health	SOCIAL MOBILIZATION	SOCIAL MOBILIZATION		15150.01 	41
23046776	Japan	I.3. Population Pol./Progr. & Reproductive Health		TC AGGREGATED ACTIVITIES		99810.01 	27
50046186	Spain	I.3. Population Pol./Progr. & Reproductive Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
96901831	United States	I.2.b. Basic Health	Tuberculosis	TUBERCULOSIS	Reduce the number of deaths caused by TB by increasing detection of cases of TB and by successfully treating detected cases, as well as addressing issues of multi-drug resistant TB, TB and HIV, and investing in new tools for TB. [through Public Health Institute]	13040.01|12250.04 	289
24015678	Germany	I.2.a. Health, General	INTEGRIERTE FACHKRAFT	INTEGRATED SPECIALIST		99810.01 	45
97450419	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
9461371	Norway	I.2.a. Health, General		JUNIOR EXPERTS/ ASS. EXPERTS		99810.01 	31
22978497	Japan	I.2.b. Basic Health		TC AGGREGATED ACTIVITIES		99810.01 	27
18902622	Austria	I.2.b. Basic Health	Small-scale commitments aggregated by sector and recipient	SMALL-SCALE COMMITMENTS AGGREGATED BY SECTOR AND RECIPIENT		99810.01 	119
97598829	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
97456196	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
22983954	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
98048120	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
96984643	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Johns Hopkins University]	13040.05|13040.04 	161
96884773	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through U.S. Direct Hire]	13040.05|13040.04 	153
98019628	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Personal Service Contractors - USAID]	13040.05|13040.04 	173
97453497	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Family Health International]	13040.01|13040.05|13040.04 	164
96887427	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through John Snow International]	13040.05|13040.04 	238
97433046	United States	I.2.b. Basic Health	Other Public Health Threats	OTHER PUBLIC HEALTH THREATS	Address public health threats posed by infectious diseases not targeted elsewhere in the Framework as well as significant non-communicable health threats of major public health importance. [through Medical Benevolence Foundation]	12250.01 	286
21590063	Germany	I.2.b. Basic Health	INTEGRATED SPECIALIST	INTEGRATED SPECIALIST		99810.01 	45
22888705	United States	I.3. Population Pol./Progr. & Reproductive Health	REDUCED HUMAN SUFFERING IN CONFLICT-AFFECTED AREAS	REDUCED HUMAN SUFFERING IN CONFLICT-AFFECTED AREAS	AZERBAIJAN, BUREAU FOR EUROPE AND EURASIA, MAL	72010.01 	149
96909458	United States	I.2.b. Basic Health	Nutrition	NUTRITION	GFSI: Increase availability and use of proven nutrition interventions to reduce mortality, morbidity, and food insecurity, including nutrition education to improve maternal diets, nutrition during pregnancy, exclusive breastfeeding, and infant and young child feeding practices; fortified or biofortified staple foods, specialized food products, and community gardens to improve consumption of quality food; and delivery of nutrition services including micronutrient supplementation and community man	13020.04|13020.05|13020.06 	521
30675065	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	4143. Female Genital Mutilation/Cutting	FEMALE GENITAL MUTILATION/CROSSCUTTING	Female Genital Mutilation/crosscutting	16010.05|13020.02 	118
97673229	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through ABT As	12250.06|13020.06|12240.03|13020.01|12240.02|13020.03|14005.01|12220.05 	553
19438726	Norway	I.2.b. Basic Health	FREDSKORPSET PERSONELL EXCHANGE	EXCHANGE OF PERSONNEL BETWN PARTNERS IN NORWAY AND IN THE SOUTH	EXCHANGE OF PERSONNEL BETWN PARTNERS IN NORWAY AND IN THE SOUTH PARTICIPANTS WORK IN HOST COUNTRIES TOGETHER WITH THE HOST PARTNERS STAFF RESPONSIBILITY AND SPECIFIC TASKS WILL VARY IN RELATION TO THE OBJECTIVES ESTABL FOR THE PROJECT BY THE PARTNERS	99810.01 	347
97667756	United States	I.3. Population Pol./Progr. & Reproductive Health	Maternal and Child Health	MATERNAL AND CHILD HEALTH	Increase the availability and use of proven life-saving interventions that address the major killers of mothers and children and improve their health and nutrition status, including effective maternity care and management of obstetric complications; prevention services including newborn care, routine immunization, polio eradication, safe water and hygiene, and micronutrients; improved maternal, infant and young child feeding; and treatment of life-threatening childhood illnesses. [through Govern	12250.06|13020.03|13020.05|12220.05|13020.04|14005.01 	553
98045866	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Population Services International]	13040.04|13040.05 	170
50072823	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
23038921	Japan	I.2.a. Health, General		TC AGGREGATED ACTIVITIES		99810.01 	27
96961989	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Program for Appropriate Technology in Health]	13040.04|13040.05 	181
18534160	United States	I.2.b. Basic Health	INCR'D USE OF VOL. PRACTICES THAT CONTRIB. TO REDUCED FERT.	INCREASED USE OF VOL. PRACTICES THAT CONTRIB. TO REDUCED FERT.	INCR'D USE OF VOL. PRACTICES THAT CONTRIB. TO REDUCED FERT.	13030.01 	183
20979929	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health		GENERAL		72010.01 	10
97549422	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through Jhpiego]	13020.02|13030.03|13020.01|13030.02|13020.03|13020.05 	417
21529878	Germany	I.2.b. Basic Health	DEVELOPMENT AID VOLUNTEER	DEVELOPMENT AID VOLUNTEER		99810.01 	53
97019538	United States	I.3. Population Pol./Progr. & Reproductive Health	Family Planning and Reproductive Health	FAMILY PLANNING AND REPRODUCTIVE HEALTH	Expand access to high-quality voluntary family planning (FP) services and information, and reproductive health (RH) care. This element contributes to reducing unintended pregnancy and promoting healthy reproductive behaviors of men and women, reducing abortion, and reducing maternal and child mortality and morbidity. [through World Learning]	13030.02|13030.01|13020.03|13020.02|13030.03|13020.01|13020.05 	424
96865068	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through U.S. Direct Hire]	13040.05|13040.04 	231
97898614	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Management Sciences for Health]	13040.05|13040.04 	167
97456058	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
97618878	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through University Research Co., LLC]	13040.04|13040.05 	165
20121733	Spain	I.3. Population Pol./Progr. & Reproductive Health	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	VARIOUS COOPERATION FOR DEVELOPMENT PROJECTS	DIVERSOS PROYECTOS DE COOPERACI&Oacute;N PARA EL DESARROLLO	51010.05 	150
96942672	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS	HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. [through Personal Service Contractors - USAID]	13040.05|13040.04 	173
97441686	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight	ADMINISTRATION AND OVERSIGHT	Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering training	91010.01 	559
26773854	United Nations Children s Fund (UNICEF)	I.3. Population Pol./Progr. & Reproductive Health	ADOLESCENT/YOUTH PARTICIPATION	ADOLESCENT/YOUTH PARTICIPATION		15150.03 	63
96813732	United States	I.3. Population Pol./Progr. & Reproductive Health	HIV/AIDS - Assistance for HIV/AIDS	HIV/AIDS - ASSISTANCE FOR HIV/AIDS	Reduce the transmission and impact of HIV/AIDS through support for prevention, care and treatment programs. - Assistance for HIV/AIDS [through Population Services International]	13040.05|13040.04 	248
97594494	United States	I.3. Population Pol./Progr. & Reproductive Health	Administration and Oversight - Assistance for HIV/AIDS - Assistance for HIV/AIDS	ADMINISTRATION AND OVERSIGHT - ASSISTANCE FOR HIV/AIDS - ASSISTANCE FOR HIV/AIDS	PEPFAR: Supports the following illustrative program-funded costs: salaries of US, FSN, and TCN and other staff such as PSCs, RSSAs, PASAs, CASUs working for the US Government managing, administering, and supporting programs and their program-funded benefits such as housing, travel, transportation, education allowances etc; institutional contractors that provide such staff, rent, IT services, the program-funded share of utilities, staff training costs and the cost of developing and administering	91010.01 	662
96908820	United States	I.2.b. Basic Health	Nutrition	NUTRITION	GFSI: Increase availability and use of proven nutrition interventions to reduce mortality, morbidity, and food insecurity, including nutrition education to improve maternal diets, nutrition during pregnancy, exclusive breastfeeding, and infant and young child feeding practices; fortified or biofortified staple foods, specialized food products, and community gardens to improve consumption of quality food; and delivery of nutrition services including micronutrient supplementation and community man	12105.01 	521
96929364	United States	I.2.b. Basic Health	Malaria	MALARIA	Support the implementation of the President s Malaria Initiative (PMI), related malaria control programs, and malaria research activities to reduce malaria-related mortality. Develop effective malaria vaccines, new malaria treatment drugs, and targeted operations research. [through Invitational Travelers - USAID]	12250.03 	331
37615241	Spain	I.2.b. Basic Health	Aggregated information - municipalities	AGGREGATED INFORMATION - MUNICIPALITIES	Agregado EELL	15110.01 	94
14927759	Spain	I.2.a. Health, General	PLAN DE EMERGENCIA	HEALTH POLICY &amp; ADMIN. MANAGEMENT		72020.01|72050.01 	58
